po_week,tcin,expected_po_units,lead_days,plan_business_d,n_dc,stream,primary_signal,fallback_rung,flags,lag1_rep,mean4_rep,mean8_rep,weeks_ordered_8,grade,low,high,band_source,band_pct,confidence,sku,description,item_group,ship_offset_days,casepack,item_state,mapping_confidence,ship_week,expected_cases,po_week_label,fiscal_week
2026-11-08,89854824,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-60WIP-AP-GRA,"Biom Grapefruit Zest All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Multi-Surface Cleaner",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-08,0.0,2026-11-08,FY2026 W41
2026-11-08,89854825,1722.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,1320.0,1722.0,1765.5,8,D,517.0,2927.0,,0.7,D · plan-based · ±70%,P-DIS-TAN,Biom Refillable Plant-Based Wipes Dispenser - Sand,D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-11-08,287.0,2026-11-08,FY2026 W41
2026-11-08,89854826,1401.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,1020.0,1401.0,2289.0,8,D,420.0,2382.0,,0.7,D · plan-based · ±70%,P-60WIP-AP-STL,Biom Plant Based Refillable All Purpose Wipes - Santal Escape - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-08,116.8,2026-11-08,FY2026 W41
2026-11-08,93197977,498.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,456.0,498.0,877.5,8,D,149.0,847.0,,0.7,D · plan-based · ±70%,P-60WIP-AP-NER,Biom Plant Based Refillable All Purpose Wipes - Neroli Dream - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-08,41.5,2026-11-08,FY2026 W41
2026-11-08,93197978,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,,Biom Refillable Wipe Dispenser,D3-C2,5,,,unmapped,2026-11-08,,2026-11-08,FY2026 W41
2026-11-08,93197979,2217.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,3096.0,2217.0,2322.0,8,D,665.0,3769.0,,0.7,D · plan-based · ±70%,P-60WIP-AP-FRA,Biom Plant Based Refillable All Purpose Wipes - Fragrance Free - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-08,184.8,2026-11-08,FY2026 W41
2026-11-08,94643458,27.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,24.0,27.0,24.0,8,D,8.0,46.0,,0.7,D · plan-based · ±70%,P-DIS-DGR,"Biom Refillable Wipes Dispenser - Hunter Green: BPA-Free, Silicone Material",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-11-08,4.5,2026-11-08,FY2026 W41
2026-11-08,94643459,60.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,36.0,60.0,58.5,8,D,18.0,102.0,,0.7,D · plan-based · ±70%,P-DIS-BLK,"Biom Refillable Wipes Dispenser - Black: BPA-Free, Silicone, Cleaning Tools and Accessories",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-11-08,10.0,2026-11-08,FY2026 W41
2026-11-08,94643460,56.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,36.0,55.5,53.25,8,D,17.0,95.0,,0.7,D · plan-based · ±70%,P-DIS-LGR,"Biom Refillable Wipes Dispenser - Seafoam: BPA-Free, Silicone, 8 Inch Height",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-11-08,9.3,2026-11-08,FY2026 W41
2026-11-08,94723685,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-60WIP-AP-FIR,"Biom Fraser Fir All-Purpose Cleaning Wipes Refill - 60ct: Removes Dirt, Grease, Multi-Surface Use",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-08,0.0,2026-11-08,FY2026 W41
2026-11-08,94723686,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-60WIP-AP-PEP,Biom Peppermint All-Purpose Cleaning Wipes Refill - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-08,0.0,2026-11-08,FY2026 W41
2026-11-08,94723687,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-6DIS-WHI,"Biom Mini Refillable Wipe Dispenser - Bone: BPA-Free, Silicone, 6 Height",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-11-08,0.0,2026-11-08,FY2026 W41
2026-11-08,94723688,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-DIS-TER,Biom Refillable Plant-Based Wipes Dispenser - Terracotta,D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-11-08,0.0,2026-11-08,FY2026 W41
2026-11-08,94723689,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-40WIP-6IN-AP-VAN,"Biom Tres Vanille All-Purpose Cleaning Mini Wipes - 40ct: Refill Pouch, Removes Dirt",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-08,0.0,2026-11-08,FY2026 W41
2026-11-08,94799734,242.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,80.0,242.0,386.5,8,D,73.0,411.0,,0.7,D · plan-based · ±70%,K-DIS-2BAB-WHI,"Biom 99% Water Hypoallergenic Baby Starter Kit - White - Fragrance Free - 120 wipes: Face, Hands, Nose, Whole Body, Diaper Area",D7,7,4.0,READY_FOR_LAUNCH,exact,2026-11-15,60.5,2026-11-08,FY2026 W41
2026-11-08,94799736,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,200.0,4,D,0.0,0.0,,0.7,D · plan-based · ±70%,K-DIS-2BAB-LGR,"Biom 99% Water Hypoallergenic Baby Starter Kit - Seafoam Green - Fragrance Free - 120ct: Refillable, Alcohol-Free, Aloe & Vitamin E",D7,7,4.0,READY_FOR_LAUNCH,exact,2026-11-15,0.0,2026-11-08,FY2026 W41
2026-11-08,94799737,1173.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,396.0,1173.0,1992.0,8,D,352.0,1994.0,,0.7,D · plan-based · ±70%,P-60WIP-BAB-FRA,"Biom 99% Water Hypoallergenic Baby Wipes - Fragrance Free - 60ct: Alcohol-Free, Contains Aloe, Refill Pouch",D7,7,12.0,READY_FOR_LAUNCH,exact,2026-11-15,97.8,2026-11-08,FY2026 W41
2026-11-08,94799738,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,31.0,4,D,0.0,0.0,,0.7,D · plan-based · ±70%,K-DIS-2BAB-PUR,"Biom 99% Water Hypoallergenic Baby Starter Kit - Lilac - Fragrance Free - 120ct: Refillable Container, Contains Aloe, Contains Vitamin E",D7,7,6.0,READY_FOR_LAUNCH,exact,2026-11-15,0.0,2026-11-08,FY2026 W41
2026-11-08,94799739,650.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,153.0,650.25,998.625,8,D,195.0,1105.0,,0.7,D · plan-based · ±70%,K-60WIP-BAB-FRA-4PK,"Biom 99% Water Hypoallergenic Baby Wipes -Fragrance Free - 240ct: Face, Hands, Nose, Whole Body, Diaper Area",D7,7,3.0,READY_FOR_LAUNCH,exact,2026-11-15,216.7,2026-11-08,FY2026 W41
2026-11-08,94799740,724.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,175.0,724.0,582.75,8,D,217.0,1231.0,,0.7,D · plan-based · ±70%,K-60WIP-BAB-FRA-12PK,"Biom 99% Water Hypoallergenic Baby Wipes - Fragrance Free - 720ct: Face & Body Application, Refill Pouch, With Aloe & Vitamin E",D7,7,1.0,READY_FOR_LAUNCH,exact,2026-11-15,724.0,2026-11-08,FY2026 W41
2026-11-08,94928289,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-60WIP-DSN-ALP,Biom Plastic Free Plant Based Disinfecting Wipes - Alpine Mint - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-08,0.0,2026-11-08,FY2026 W41
2026-11-08,94928290,429.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,740.0,429.0,501.0,8,D,129.0,729.0,,0.7,D · plan-based · ±70%,P-DIS-SS-BRU,Biom Refillable Plant-Based Wipes Dispenser - Brushed Stainless,D3-C2,5,4.0,READY_FOR_LAUNCH,exact,2026-11-08,107.2,2026-11-08,FY2026 W41
2026-11-08,94928291,518.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,912.0,518.0,669.0,8,D,155.0,881.0,,0.7,D · plan-based · ±70%,K-60WIP-DSN-COM-3PK,"Biom Plastic Free Plant Based Disinfecting Wipes - Variety - 3pk/180ct: Ammonia-Free, Paraben-Free, Mint Scent",D3-C2,5,4.0,READY_FOR_LAUNCH,exact,2026-11-08,129.5,2026-11-08,FY2026 W41
2026-11-08,94928292,366.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,528.0,366.0,877.5,8,D,110.0,622.0,,0.7,D · plan-based · ±70%,P-60WIP-DSN-CIT,"Biom Plastic Free Plant Based Disinfecting Wipes - Fresh Citrus - 60ct: Ammonia-Free, Aluminum-Free, Paraben-Free",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-08,30.5,2026-11-08,FY2026 W41
2026-11-08,94928293,690.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,1096.0,690.0,1583.5,8,D,207.0,1173.0,,0.7,D · plan-based · ±70%,K-60WIP-AP-COM,Biom Plant Based Refillable All Purpose Wipes Variety - 3pk/180ct,D3-C2,5,4.0,READY_FOR_LAUNCH,exact,2026-11-08,172.5,2026-11-08,FY2026 W41
2026-11-08,94979715,876.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,384.0,876.0,1344.0,8,D,263.0,1489.0,,0.7,D · plan-based · ±70%,P-30WIP-BOD-NAT-TRV,Biom Travel Pack Biodegradable Body Wipes - Naturally Fresh - 30ct,D253-C4,5,24.0,READY_FOR_LAUNCH,exact,2026-11-08,36.5,2026-11-08,FY2026 W41
2026-11-08,94979716,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,369.0,2,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-20WIP-SAN-STL-TRV,Biom Travel Pack Biodegradable Hand Sanitizing Wipes - Santal Escape - 20ct,D253-C4,5,24.0,READY_FOR_LAUNCH,exact,2026-11-08,0.0,2026-11-08,FY2026 W41
2026-11-08,94979717,884.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,942.0,883.5,865.5,8,D,265.0,1503.0,,0.7,D · plan-based · ±70%,K-6DIS-WHI-1SAN-STL,Biom Mini Dispenser with Biodegradable Hand Sanitizing Wipes - Santal Escape - 40ct,D253-C4,5,6.0,READY_FOR_LAUNCH,exact,2026-11-08,147.3,2026-11-08,FY2026 W41
2026-11-08,94979718,1512.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,1800.0,1512.0,1728.0,8,D,454.0,2570.0,,0.7,D · plan-based · ±70%,P-40WIP-6IN-SAN-STL,Biom Mini Biodegradable Refillable Hand Sanitizing Wipes - Santal Escape - 40ct,D253-C4,5,24.0,READY_FOR_LAUNCH,exact,2026-11-08,63.0,2026-11-08,FY2026 W41
2026-11-08,95285660,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-60WIP-FLU-FRA-2PK,Biom Flushable Personal Wipes Fragrance Free - 120ct,D253-C6,5,12.0,READY_FOR_ORDER,inferred,2026-11-08,0.0,2026-11-08,FY2026 W41
2026-11-08,95285661,28.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,112.0,28.0,14.0,1,D,8.0,48.0,,0.7,D · plan-based · ±70%,K-60WIP-FLU-FRA-3Pk,Biom Flushable Personal Wipes Unscented - 180ct,D253-C6,5,4.0,READY_FOR_ORDER,exact,2026-11-08,7.0,2026-11-08,FY2026 W41
2026-11-08,95285662,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,K-DIS-2FLU-WHI,Biom White Flushable One Handed Kit Personal Wipes Unscented - 120ct,D253-C6,5,4.0,READY_FOR_ORDER,inferred,2026-11-08,0.0,2026-11-08,FY2026 W41
2026-11-08,1010810949,4572.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,1728.0,4572.0,2286.0,4,D,1372.0,7772.0,,0.7,D · plan-based · ±70%,P-40WIP-LIT-FRA,Biom Baby Mini Little Messes Hand Wipes Refills Fragrance Free - 40ct,D7,7,24.0,READY_FOR_LAUNCH,exact,2026-11-15,190.5,2026-11-08,FY2026 W41
2026-11-08,1010810951,930.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,330.0,930.0,465.0,3,D,279.0,1581.0,,0.7,D · plan-based · ±70%,K-6DIS-PER-1LIT,Biom Refillable Mini Dispenser Little Mess Hand Wipes Periwinkle - 40ct,D7,7,6.0,READY_FOR_LAUNCH,exact,2026-11-15,155.0,2026-11-08,FY2026 W41
2026-11-08,1011278742,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-20WIP-SAN-BER-TRV,Biom Sanitizing Go-Pack Holiday Bergamot Bloom - Hand Wipes - 20ct,D253-C4,5,24.0,READY_FOR_ORDER,exact,2026-11-08,0.0,2026-11-08,FY2026 W41
2026-11-08,1011824789,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-60WIP-DSN-PIN,Biom Pine Forest Disinfecting Wipes Refill All-Purpose Cleaners - 60ct,D3-C2,5,12.0,READY_FOR_ORDER,unmapped,2026-11-08,0.0,2026-11-08,FY2026 W41
2026-11-08,1012188490,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-30WIP-LIT-FRA,Biom Little Mess Baby Wipes Go-Pack Unscented - 30ct,D7,7,24.0,READY_FOR_ORDER,exact,2026-11-15,0.0,2026-11-08,FY2026 W41
2026-11-08,1012188491,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-30WIP-BAB-FRA,Biom Baby Wipes Go-Pack Unscented - 30ct,D7,7,24.0,READY_FOR_ORDER,exact,2026-11-15,0.0,2026-11-08,FY2026 W41
2026-11-08,1012914812,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-20WIP-AP-STL-TRV,Biom Santal Escape Cleaning Wipe Go-Pack All-Purpose Cleaners - 20ct,D3-C2,5,,READY_FOR_ORDER,unmapped,2026-11-08,,2026-11-08,FY2026 W41
2026-11-08,1012914813,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-20WIP-DSN-CIT-TRV,Biom Fresh Citrus Disinfecting Wipe Go-Pack All-Purpose Cleaners - 20ct,D3-C2,5,,READY_FOR_ORDER,unmapped,2026-11-08,,2026-11-08,FY2026 W41
2026-11-15,89854821,1749.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,2154.0,1749.0,1789.5,8,D,525.0,2973.0,,0.7,D · plan-based · ±70%,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-11-15,291.5,2026-11-15,FY2026 W42
2026-11-15,89854822,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-15,0.0,2026-11-15,FY2026 W42
2026-11-15,89854823,1322.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,2340.0,1321.5,1105.5,8,D,397.0,2247.0,,0.7,D · plan-based · ±70%,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-11-15,220.3,2026-11-15,FY2026 W42
2026-11-15,89854824,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-60WIP-AP-GRA,"Biom Grapefruit Zest All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Multi-Surface Cleaner",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-15,0.0,2026-11-15,FY2026 W42
2026-11-15,89854825,1722.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,1320.0,1722.0,1765.5,8,D,517.0,2927.0,,0.7,D · plan-based · ±70%,P-DIS-TAN,Biom Refillable Plant-Based Wipes Dispenser - Sand,D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-11-15,287.0,2026-11-15,FY2026 W42
2026-11-15,89854826,1401.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,1020.0,1401.0,2289.0,8,D,420.0,2382.0,,0.7,D · plan-based · ±70%,P-60WIP-AP-STL,Biom Plant Based Refillable All Purpose Wipes - Santal Escape - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-15,116.8,2026-11-15,FY2026 W42
2026-11-15,93197977,498.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,456.0,498.0,877.5,8,D,149.0,847.0,,0.7,D · plan-based · ±70%,P-60WIP-AP-NER,Biom Plant Based Refillable All Purpose Wipes - Neroli Dream - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-15,41.5,2026-11-15,FY2026 W42
2026-11-15,93197978,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,,Biom Refillable Wipe Dispenser,D3-C2,5,,,unmapped,2026-11-15,,2026-11-15,FY2026 W42
2026-11-15,93197979,2217.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,3096.0,2217.0,2322.0,8,D,665.0,3769.0,,0.7,D · plan-based · ±70%,P-60WIP-AP-FRA,Biom Plant Based Refillable All Purpose Wipes - Fragrance Free - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-15,184.8,2026-11-15,FY2026 W42
2026-11-15,94643458,27.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,24.0,27.0,24.0,8,D,8.0,46.0,,0.7,D · plan-based · ±70%,P-DIS-DGR,"Biom Refillable Wipes Dispenser - Hunter Green: BPA-Free, Silicone Material",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-11-15,4.5,2026-11-15,FY2026 W42
2026-11-15,94643459,60.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,36.0,60.0,58.5,8,D,18.0,102.0,,0.7,D · plan-based · ±70%,P-DIS-BLK,"Biom Refillable Wipes Dispenser - Black: BPA-Free, Silicone, Cleaning Tools and Accessories",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-11-15,10.0,2026-11-15,FY2026 W42
2026-11-15,94643460,56.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,36.0,55.5,53.25,8,D,17.0,95.0,,0.7,D · plan-based · ±70%,P-DIS-LGR,"Biom Refillable Wipes Dispenser - Seafoam: BPA-Free, Silicone, 8 Inch Height",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-11-15,9.3,2026-11-15,FY2026 W42
2026-11-15,94723685,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-60WIP-AP-FIR,"Biom Fraser Fir All-Purpose Cleaning Wipes Refill - 60ct: Removes Dirt, Grease, Multi-Surface Use",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-15,0.0,2026-11-15,FY2026 W42
2026-11-15,94723686,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-60WIP-AP-PEP,Biom Peppermint All-Purpose Cleaning Wipes Refill - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-15,0.0,2026-11-15,FY2026 W42
2026-11-15,94723687,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-6DIS-WHI,"Biom Mini Refillable Wipe Dispenser - Bone: BPA-Free, Silicone, 6 Height",D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-11-15,0.0,2026-11-15,FY2026 W42
2026-11-15,94723688,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-DIS-TER,Biom Refillable Plant-Based Wipes Dispenser - Terracotta,D3-C2,5,6.0,READY_FOR_LAUNCH,exact,2026-11-15,0.0,2026-11-15,FY2026 W42
2026-11-15,94723689,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-40WIP-6IN-AP-VAN,"Biom Tres Vanille All-Purpose Cleaning Mini Wipes - 40ct: Refill Pouch, Removes Dirt",D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-15,0.0,2026-11-15,FY2026 W42
2026-11-15,94799734,242.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,80.0,242.0,386.5,8,D,73.0,411.0,,0.7,D · plan-based · ±70%,K-DIS-2BAB-WHI,"Biom 99% Water Hypoallergenic Baby Starter Kit - White - Fragrance Free - 120 wipes: Face, Hands, Nose, Whole Body, Diaper Area",D7,7,4.0,READY_FOR_LAUNCH,exact,2026-11-22,60.5,2026-11-15,FY2026 W42
2026-11-15,94799736,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,200.0,4,D,0.0,0.0,,0.7,D · plan-based · ±70%,K-DIS-2BAB-LGR,"Biom 99% Water Hypoallergenic Baby Starter Kit - Seafoam Green - Fragrance Free - 120ct: Refillable, Alcohol-Free, Aloe & Vitamin E",D7,7,4.0,READY_FOR_LAUNCH,exact,2026-11-22,0.0,2026-11-15,FY2026 W42
2026-11-15,94799737,1173.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,396.0,1173.0,1992.0,8,D,352.0,1994.0,,0.7,D · plan-based · ±70%,P-60WIP-BAB-FRA,"Biom 99% Water Hypoallergenic Baby Wipes - Fragrance Free - 60ct: Alcohol-Free, Contains Aloe, Refill Pouch",D7,7,12.0,READY_FOR_LAUNCH,exact,2026-11-22,97.8,2026-11-15,FY2026 W42
2026-11-15,94799738,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,31.0,4,D,0.0,0.0,,0.7,D · plan-based · ±70%,K-DIS-2BAB-PUR,"Biom 99% Water Hypoallergenic Baby Starter Kit - Lilac - Fragrance Free - 120ct: Refillable Container, Contains Aloe, Contains Vitamin E",D7,7,6.0,READY_FOR_LAUNCH,exact,2026-11-22,0.0,2026-11-15,FY2026 W42
2026-11-15,94799739,650.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,153.0,650.25,998.625,8,D,195.0,1105.0,,0.7,D · plan-based · ±70%,K-60WIP-BAB-FRA-4PK,"Biom 99% Water Hypoallergenic Baby Wipes -Fragrance Free - 240ct: Face, Hands, Nose, Whole Body, Diaper Area",D7,7,3.0,READY_FOR_LAUNCH,exact,2026-11-22,216.7,2026-11-15,FY2026 W42
2026-11-15,94799740,724.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,175.0,724.0,582.75,8,D,217.0,1231.0,,0.7,D · plan-based · ±70%,K-60WIP-BAB-FRA-12PK,"Biom 99% Water Hypoallergenic Baby Wipes - Fragrance Free - 720ct: Face & Body Application, Refill Pouch, With Aloe & Vitamin E",D7,7,1.0,READY_FOR_LAUNCH,exact,2026-11-22,724.0,2026-11-15,FY2026 W42
2026-11-15,94928289,0.0,,,,forecast,trailing_4wk_mean,beyond_plan_horizon,BEYOND_PLAN_HORIZON,0.0,0.0,0.0,0,D,0.0,0.0,,0.7,D · plan-based · ±70%,P-60WIP-DSN-ALP,Biom Plastic Free Plant Based Disinfecting Wipes - Alpine Mint - 60ct,D3-C2,5,12.0,READY_FOR_LAUNCH,exact,2026-11-15,0.0,2026-11-15,FY2026 W42
